Id,SalePrice
1461,123452.14380459397
1462,172270.1498725268
1463,178981.0736245481
1464,197906.39882983916
1465,201624.79845618468
1466,170937.75247145648
1467,180642.24198991238
1468,162150.1525253312
1469,187740.4387566442
1470,119784.60333717978
1471,183560.96424984263
1472,99371.30363501774
1473,95487.41894539709
1474,145895.61243408557
1475,114788.09241098576
1476,361909.0823890756
1477,257837.49654406405
1478,289605.49920119485
1479,283570.56693123194
1480,527182.3529241015
1481,328416.1659435493
1482,204869.4534519422
1483,175020.0234807248
1484,164784.69618675773
1485,182422.87900146385
1486,190873.3191221636
1487,336648.41141783795
1488,229474.82823823046
1489,195621.91605356883
1490,241893.8007323147
1491,195196.69911437167
1492,93619.56531008876
1493,159276.2334574394
1494,294402.0012082971
1495,285913.94464045623
1496,232507.2203163732
1497,182252.38250073287
1498,193231.0596708151
1499,160806.56834459645
1500,155060.7462705342
1501,181526.72797711744
1502,153039.34442962598
1503,287428.2016579536
1504,243257.394026336
1505,228815.8372142027
1506,185828.53263182772
1507,262007.44338676654
1508,198631.88692874732
1509,156354.4796713748
1510,144248.4028554349
1511,173438.13495955602
1512,176339.8530582363
1513,139963.70614889872
1514,167780.4484367587
1515,196387.11874827824
1516,149036.3445028445
1517,162207.49783626813
1518,131070.00869300829
1519,214696.80213961174
1520,128288.92276784987
1521,133002.0266327603
1522,177699.8683314159
1523,113090.88542749637
1524,121890.84355881988
1525,122143.10398935803
1526,111396.5790624324
1527,109500.45946797672
1528,137458.72323498683
1529,157618.64196125456
1530,188363.96444314523
1531,111156.14916732584
1532,95247.85444562025
1533,148928.06747206947
1534,131570.78899457413
1535,140317.55755352564
1536,105653.40444762225
1537,62469.55900519715
1538,139533.7976750576
1539,196957.0671274141
1540,81836.45290711435
1541,131481.4835370737
1542,151063.60432657378
1543,184311.54783960714
1544,90490.27680219802
1545,116307.70320214928
1546,140210.0296556057
1547,136630.16717163668
1548,139128.02020587635
1549,126017.34557282629
1550,133166.57580980743
1551,108478.38452085742
1552,135657.18641153333
1553,133912.9622844175
1554,117099.31867559013
1555,163618.64250634838
1556,93134.18507653892
1557,109805.35841826037
1558,105696.00065107144
1559,54399.21677301651
1560,134237.29559914436
1561,119504.4755874825
1562,136136.44789913262
1563,121332.96105575084
1564,164184.40081569398
1565,142948.36192094453
1566,230175.2852498766
1567,81547.03151069245
1568,246972.37458445365
1569,132555.19655154826
1570,133247.11961230746
1571,118000.69738144713
1572,141683.78271903328
1573,214935.20967035848
1574,117188.67310450056
1575,216531.21571323997
1576,236896.16737001605
1577,177959.28645506277
1578,139862.1425256198
1579,141678.68650328682
1580,192043.6495654773
1581,153773.00442169828
1582,126910.66540383137
1583,312333.06505457446
1584,224809.75805483115
1585,141719.46342586528
1586,79318.98234770918
1587,113373.84871645972
1588,147606.6461970809
1589,100136.48806288638
1590,133065.4149613109
1591,92986.47863237878
1592,115256.84405574713
1593,127119.08705189261
1594,125073.54883228538
1595,104377.7219997491
1596,228182.47524620683
1597,198222.64681872338
1598,217785.7542845748
1599,159981.98635401635
1600,153737.51631160063
1601,74672.75743379562
1602,122427.50570611481
1603,60921.8188476785
1604,263090.8421014609
1605,236590.05240274922
1606,166086.40393834384
1607,184501.41554238048
1608,209965.6873760115
1609,184008.08433067804
1610,151973.15537542733
1611,130822.94532997727
1612,171818.95862566386
1613,165810.58333710217
1614,110656.42173428663
1615,86963.4713510818
1616,77776.78307870594
1617,91550.6952466908
1618,141947.71008319352
1619,141379.4535679289
1620,165200.72245568657
1621,135406.42974886415
1622,142785.19274225968
1623,253854.13108589518
1624,210639.48664581546
1625,120111.15112427318
1626,168500.39326037365
1627,195510.31466010062
1628,264136.56897026097
1629,173290.77562507638
1630,388875.83449292864
1631,234541.76810933897
1632,248100.85243000946
1633,170366.8020143853
1634,185131.42913348897
1635,174323.53902873074
1636,154561.0201754385
1637,210093.3595760182
1638,184101.35789984596
1639,182468.25829348003
1640,245174.98473377866
1641,177211.44155912168
1642,242314.89261457013
1643,230234.14245617104
1644,230558.8814461099
1645,233286.74086327507
1646,158682.02735295627
1647,154122.52003818584
1648,126946.56401173984
1649,140033.56333973556
1650,113665.03778215955
1651,120719.7508524928
1652,99441.53749718422
1653,102350.01644147895
1654,146873.52382971166
1655,132627.5462436714
1656,140498.65828447934
1657,151204.0344109422
1658,149411.25494124528
1659,126319.42455251138
1660,151614.44165511717
1661,473058.53827516787
1662,410188.15331594576
1663,380425.2264463171
1664,675627.8134118465
1665,300793.8098290188
1666,307033.4589451194
1667,379279.93685267377
1668,333652.2472992377
1669,299066.9253164449
1670,343020.1458521432
1671,282152.6696812827
1672,461692.35871046514
1673,299431.50776173786
1674,248891.00014002758
1675,201620.09981855683
1676,195884.9279570712
1677,218880.05722867986
1678,498591.2295138943
1679,390032.0289274278
1680,316183.40458999074
1681,234987.4067476852
1682,313618.87191984034
1683,194803.21758492748
1684,176994.4153876735
1685,173405.4401157602
1686,167962.6274221569
1687,167476.6134335987
1688,186848.81303323485
1689,190488.71830113002
1690,195409.11143066955
1691,186030.49540921862
1692,246562.63361148568
1693,168564.2953973529
1694,181017.93913989418
1695,168085.4107338338
1696,283885.0817505247
1697,171565.2991129451
1698,355042.0532745189
1699,322328.3974249671
1700,259427.19624446266
1701,266064.3277456919
1702,243699.56855162565
1703,240723.29844442985
1704,282150.52518826013
1705,228418.276339029
1706,182414.04301961308
1707,208276.14734353806
1708,202967.74456882477
1709,263703.23648220283
1710,217691.21570194658
1711,266258.3049508836
1712,257828.8235459891
1713,275643.2976160132
1714,217912.49454773797
1715,206658.79225980496
1716,184813.09958296124
1717,173106.80737993415
1718,139260.6433932798
1719,201639.16666779143
1720,235695.50636697668
1721,151565.69890281864
1722,117734.57748040727
1723,146906.46172938813
1724,206930.48138247326
1725,238864.14653515717
1726,184949.9670271271
1727,154389.55054421292
1728,163449.1713163099
1729,166101.24896756475
1730,152540.8623390114
1731,119928.02680018959
1732,132343.26798354436
1733,113311.78589086513
1734,126861.57517321341
1735,119379.51996081797
1736,113723.28788076011
1737,317603.3790479402
1738,246784.8016937486
1739,262363.21785508934
1740,220733.82123913328
1741,194165.8124587461
1742,173733.6682484968
1743,180045.63517319184
1744,320044.8550986111
1745,220360.0851054052
1746,187937.85342437177
1747,220832.8583376774
1748,229266.80438710513
