Id,SalePrice
1461,124958.86677635374
1462,160056.19313110603
1463,181755.31511987682
1464,187242.8754296259
1465,196251.7893442416
1466,176280.68218423898
1467,177562.54509835952
1468,166030.342671633
1469,182723.56146267863
1470,125971.41747889404
1471,197843.51750600856
1472,96481.26611038721
1473,98084.10840326424
1474,149901.77352414958
1475,120343.72277814389
1476,371683.9015504145
1477,261103.0294501507
1478,294040.50703960797
1479,290044.8688460698
1480,496453.2172424458
1481,317524.73823631386
1482,202293.25335937232
1483,177133.23193110523
1484,170294.28261852605
1485,182888.87950905674
1486,194793.48408930365
1487,327302.52494976553
1488,236135.71753720607
1489,199885.31540331073
1490,227009.7590756923
1491,194094.57621445737
1492,93343.86925430628
1493,171237.62592741966
1494,296031.9666330883
1495,284371.33716753253
1496,243648.37829361996
1497,185600.66923176651
1498,170295.41486308887
1499,159432.66346928867
1500,152588.94959289243
1501,174608.40369351135
1502,156007.02656478764
1503,291314.01132117386
1504,228981.69893224648
1505,221323.36238375667
1506,183780.55351285217
1507,245682.77421263733
1508,195949.38701406747
1509,161486.21249626525
1510,147227.1435607224
1511,157905.40181135474
1512,171785.87940676985
1513,142141.25374334984
1514,157638.00638977013
1515,194758.66970814855
1516,150461.53487473453
1517,159641.35789649878
1518,133915.50838626837
1519,227183.09099344743
1520,135247.40432683995
1521,138016.49588214175
1522,168940.7686749922
1523,118200.14353488763
1524,123175.19270402682
1525,124894.29485405589
1526,119213.19641667635
1527,109458.33531182935
1528,129681.41165953061
1529,148105.9083246857
1530,175599.63113008247
1531,112200.61262739383
1532,99397.18308292278
1533,146925.31723917875
1534,127140.50242024903
1535,148267.91572707653
1536,110985.3035035195
1537,74021.20831419776
1538,145509.39044417927
1539,189425.31339682871
1540,92911.7540458958
1541,137494.11096741798
1542,142944.96309410647
1543,191330.2912638434
1544,87168.15906413546
1545,104148.31413128546
1546,129887.81280781185
1547,130921.83944093266
1548,132302.98221329824
1549,115812.78929812263
1550,135551.5216750827
1551,114288.3088137225
1552,133849.12124732864
1553,145997.66864076705
1554,117369.0754262788
1555,164381.55659933898
1556,86560.563212847
1557,110812.24810197909
1558,102355.22711544376
1559,73690.77770488484
1560,134936.0739472975
1561,124669.79489512648
1562,132109.7451465876
1563,124340.19649941195
1564,163764.8595037752
1565,149504.5709565275
1566,222714.48632236803
1567,80988.78608786323
1568,235851.8083838183
1569,139620.3293388854
1570,137374.58356407157
1571,122210.64861367461
1572,146818.08025894285
1573,230411.3446012016
1574,119209.36907740892
1575,217542.6602068777
1576,232681.82940451204
1577,187502.27408030676
1578,145772.22514635447
1579,143239.1247277359
1580,190364.76638785674
1581,148376.191209533
1582,127412.28297792
1583,320730.0183881904
1584,231853.80296982182
1585,142480.15178101542
1586,76621.55399055927
1587,101471.55351908396
1588,147214.8511632288
1589,103071.06711970078
1590,135678.31260728074
1591,96873.92521765242
1592,126506.67264247713
1593,120350.74500188262
1594,125896.26305183643
1595,116092.53974764496
1596,244195.7826502619
1597,178297.1506702179
1598,203571.4385820753
1599,168579.84426524315
